ID,ano_nascimento,nivel_educacao,estado_civil,renda_mensal,num_filhos_pequenos,num_filhos_adolescentes,num_dias_primeira_compra,num_dias_ultima_compra,gasto_vinho_ult_2anos,gasto_prod_frutas_ult_2anos,gasto_prod_carne_ult_2anos,gasto_prod_peixe_ult_2anos,gasto_prod_doces_ulti_2anos,qtde_compras_desconto,qtde_compras_web_restaurante,qtde_compras_catalogo,qtde_compras_loja,qtde_vistas_web_ult_mes,aceitou_qtde_oferta,reclamou_ult_2anos
11191,1986,graduado,divorciado,"15568,05",0,0,204,11,37,32,38,11,3,1,2,1,4,6,0,0
10356,1957,doutorado,divorciado,"15577,82",1,1,645,5,29,0,2,0,0,1,1,0,3,7,0,0
1584,1977,graduado,casado,"15580,08",1,0,89,79,171,7,171,25,19,6,8,1,5,8,0,0
6825,1953,graduado,vive_junto,"15583,46",1,1,480,86,13,0,3,0,0,1,1,0,2,7,0,0
6437,1985,pos,solteiro,"15591,35",1,0,375,80,21,8,20,15,3,1,2,0,3,7,0,0
5290,1964,doutorado,casado,"15620,68",1,1,319,51,220,0,33,3,0,5,5,1,5,8,0,0
7393,1978,graduado,vive_junto,"15631,58",1,1,566,15,56,5,24,4,0,3,2,1,3,5,0,0
405,1964,graduado,divorciado,"15653,38",0,1,501,68,315,0,31,4,0,4,5,5,3,8,1,0
916,1972,doutorado,solteiro,"15655,64",1,1,51,67,20,3,4,2,0,2,1,0,3,3,0,0
5289,1975,pos,solteiro,"15660,9",1,1,597,30,8,4,12,15,4,2,1,1,2,4,0,0
8726,1964,pos,divorciado,"15681,58",1,1,61,57,77,8,44,10,10,5,3,1,4,6,0,0
7286,1968,graduado,vive_junto,"15687,22",1,0,401,92,13,6,15,3,5,1,2,0,2,10,0,0
607,1955,pos,divorciado,"15702,63",0,1,501,31,302,29,131,32,0,6,8,1,7,8,0,0
9736,1980,graduado,casado,"15733,08",1,1,552,51,53,5,19,2,13,3,3,0,3,8,0,0
9701,1988,graduado,vive_junto,"15745,49",1,0,467,13,32,34,41,73,16,3,4,2,3,7,0,0
4548,1981,graduado,solteiro,"15777,07",1,1,218,66,23,4,10,0,2,1,1,0,3,4,0,0
1307,1978,graduado,divorciado,"15784,21",0,1,140,15,27,5,8,8,3,3,3,0,4,4,0,0
1162,1987,doutorado,solteiro,"15789,47",0,0,535,23,124,83,267,85,59,2,5,2,11,5,1,0
10643,1987,doutorado,solteiro,"15789,47",0,0,535,23,124,83,267,85,59,2,5,2,11,5,1,0
4653,1978,graduado,vive_junto,"15793,61",1,0,460,46,131,0,16,2,1,4,3,1,4,8,0,0
3340,1977,graduado,casado,"15794,74",1,0,681,56,244,15,108,4,15,6,7,1,6,8,1,0
8685,1977,graduado,casado,"15794,74",1,0,681,56,244,15,108,4,15,6,7,1,6,8,1,0
7378,1981,mestrado,vive_junto,"15797,37",1,0,667,34,393,5,136,7,5,5,10,1,6,9,1,0
1890,1971,pos,vive_junto,"15801,88",1,1,648,95,11,1,4,2,0,1,1,0,2,7,0,0
2961,1982,graduado,casado,"15819,92",1,0,488,86,175,10,110,54,6,2,6,3,4,6,1,0
1506,1975,graduado,solteiro,"15849,62",1,1,366,26,48,9,45,3,15,4,2,1,4,6,1,0
749,1981,graduado,vive_junto,"15850,38",1,0,222,31,46,7,59,2,4,2,3,1,3,6,2,0
7444,1969,mestrado,casado,"15853,01",1,1,253,20,19,0,9,0,0,2,1,0,3,8,0,0
6103,1948,graduado,casado,"15861,65",0,0,296,40,40,15,15,17,6,1,2,1,3,4,0,0
3225,1984,mestrado,casado,"15867,29",1,0,454,71,116,11,72,3,17,4,4,1,5,6,2,0
5644,1957,graduado,vive_junto,"15869,55",0,1,260,96,309,3,24,4,3,2,5,1,7,7,1,0
7947,1969,graduado,casado,"15876,32",1,1,96,99,24,0,8,0,1,1,1,0,3,5,0,0
8086,1959,graduado,casado,"15880,83",1,1,200,34,48,0,2,0,0,2,2,0,3,7,0,0
450,1958,mestrado,vive_junto,"15907,89",0,1,352,90,67,15,80,17,11,3,1,4,4,3,0,0
7617,1974,graduado,solteiro,"15929,7",1,1,318,83,67,5,61,3,8,5,2,1,5,5,0,0
9738,1986,mestrado,vive_junto,"15934,59",1,0,532,43,65,4,16,0,4,1,3,0,3,8,0,0
10212,1986,mestrado,vive_junto,"15934,59",1,0,532,43,65,4,16,0,4,1,3,0,3,8,0,0
4324,1989,graduado,casado,"15934,96",1,0,608,42,235,0,235,19,4,5,8,1,7,8,0,0
11178,1972,mestrado,solteiro,"15937,59",1,0,98,69,15,2,10,0,1,1,1,0,3,7,0,0
738,1981,pos,solteiro,"15937,97",1,1,86,35,48,13,57,24,15,4,3,1,4,7,0,0
1064,1971,doutorado,casado,"15940,98",1,0,200,18,22,1,11,0,5,1,1,0,3,8,0,0
8595,1973,graduado,viuvo,"15950,75",0,1,138,99,55,0,6,2,0,2,1,1,3,5,0,0
7232,1973,graduado,viuvo,"15950,75",0,1,138,99,55,0,6,2,0,2,1,1,3,5,0,0
5283,1976,doutorado,solteiro,"15967,29",1,1,132,72,93,1,21,0,4,3,2,1,4,5,0,0
574,1964,graduado,casado,"15986,09",0,0,67,96,14,36,11,3,26,1,1,1,4,2,0,0
3266,1964,graduado,casado,"15986,09",0,0,67,96,14,36,11,3,26,1,1,1,4,2,0,0
322,1978,graduado,vive_junto,"15997,74",1,1,533,93,29,1,11,0,0,2,2,0,3,4,0,0
3846,1974,graduado,casado,"15998,87",0,1,669,98,192,5,53,0,5,4,6,1,4,8,0,0
6299,1968,doutorado,divorciado,"16001,5",0,1,543,28,324,48,186,39,18,6,6,8,4,7,2,0
10905,1955,graduado,vive_junto,"16009,77",1,1,608,7,194,2,56,0,0,5,4,1,6,8,1,0
8910,1955,graduado,vive_junto,"16009,77",1,1,608,7,194,2,56,0,0,5,4,1,6,8,1,0
2625,1954,pos,solteiro,"16017,67",0,1,224,30,156,29,56,30,32,2,3,2,7,3,0,0
5954,1972,mestrado,divorciado,"16021,8",1,0,263,92,76,14,74,13,5,2,5,0,4,8,0,0
2694,1967,graduado,casado,"16039,1",0,1,103,44,21,0,3,0,0,1,1,0,3,6,0,0
1379,1992,mestrado,vive_junto,"16041,35",0,0,428,12,154,2,46,20,4,1,4,2,4,4,0,0
9214,1991,graduado,casado,"16049,25",0,0,317,48,179,2,64,38,17,1,5,1,6,5,0,0
5961,1978,graduado,casado,16050,1,0,22,29,8,4,20,6,3,1,1,0,3,5,0,0
5036,1984,doutorado,solteiro,"16056,39",1,0,578,38,252,3,42,4,3,2,4,5,3,6,0,0
8897,1965,graduado,solteiro,"16060,15",1,1,431,9,392,5,91,28,26,8,7,3,7,8,1,0
3570,1969,doutorado,vive_junto,"16064,29",1,0,251,64,159,2,51,6,2,3,4,1,5,5,0,0
5048,1971,doutorado,solteiro,"16077,82",2,0,414,53,20,6,43,19,5,1,3,1,2,8,0,0
10609,1962,doutorado,casado,"16078,57",0,1,260,15,71,0,13,3,1,2,1,1,4,4,0,0
773,1971,mestrado,divorciado,"16103,38",1,1,364,64,379,4,93,12,9,7,6,6,4,6,0,0
7494,1950,doutorado,divorciado,"16117,67",1,1,524,11,209,0,40,3,2,4,6,1,4,8,0,0
7128,1977,doutorado,solteiro,"16164,29",1,1,204,91,4,0,5,0,1,1,1,0,2,7,0,0
3969,1974,mestrado,vive_junto,"16172,18",0,1,240,46,35,4,17,7,6,1,2,2,2,5,0,0
5474,1970,graduado,solteiro,"16172,93",1,0,211,79,45,7,99,4,25,3,4,1,4,6,0,0
7628,1973,pos,casado,"16184,21",1,0,103,10,30,5,24,6,3,2,2,0,4,5,0,0
1676,1975,graduado,casado,"16186,84",0,1,242,30,213,2,44,0,2,4,4,2,5,5,0,0
8387,1957,graduado,casado,"16218,05",0,1,540,68,134,8,76,6,0,1,4,1,5,6,0,0
361,1969,mestrado,casado,"16218,8",1,1,131,84,5,1,7,2,1,1,1,0,2,7,0,0
6991,1951,graduado,divorciado,"16234,96",0,1,445,88,537,6,42,16,6,2,9,3,6,8,0,0
5510,1977,mestrado,casado,"16264,29",0,1,585,2,262,6,61,0,10,3,5,2,6,5,0,0
2836,1972,doutorado,casado,"16266,54",1,0,286,61,10,1,7,0,0,1,1,0,2,8,0,0
4042,1971,graduado,divorciado,"16278,2",0,1,624,87,91,3,52,2,1,3,4,0,4,8,1,0
1839,1974,graduado,solteiro,"16286,47",0,0,69,25,56,7,48,10,2,1,3,0,4,7,0,0
115,1966,mestrado,solteiro,"16336,84",0,1,460,0,275,11,68,25,7,3,5,1,8,5,0,0
8692,1952,graduado,vive_junto,"16339,1",1,1,655,50,90,17,97,15,6,6,4,1,5,8,0,0
4370,1966,graduado,vive_junto,"16346,62",2,1,228,83,18,1,32,6,3,3,2,0,4,6,0,0
7532,1980,graduado,casado,"16385,71",0,1,668,26,99,2,11,4,0,3,3,0,4,8,0,0
2639,1966,graduado,solteiro,"16391,73",1,1,170,45,19,5,12,10,3,3,3,1,2,6,0,0
10591,1969,graduado,viuvo,"16405,26",0,1,692,37,63,10,83,7,19,2,4,1,4,7,0,0
2245,1969,mestrado,casado,"16406,39",1,1,433,50,57,2,51,4,2,3,2,1,4,6,0,0
2387,1952,mestrado,vive_junto,"16457,14",1,1,511,9,177,2,71,3,2,6,5,2,4,8,1,0
5577,1983,graduado,vive_junto,"16457,14",1,0,57,77,8,0,9,2,1,1,1,0,2,6,0,0
10846,1978,mestrado,casado,"16459,77",1,0,31,22,327,9,125,25,4,6,7,1,8,7,1,0
6720,1968,mestrado,vive_junto,"16464,29",0,1,256,11,314,11,53,4,3,3,7,3,4,7,2,0
6214,1982,mestrado,casado,"16471,8",1,0,450,53,14,10,29,4,7,1,2,0,3,6,0,0
7414,1971,graduado,casado,"16475,19",1,1,652,18,96,1,42,12,3,4,3,1,4,8,0,0
9215,1980,doutorado,casado,"16531,58",1,0,564,19,378,0,101,0,0,5,6,4,6,7,0,0
3933,1980,graduado,vive_junto,"16545,11",1,0,624,46,186,36,234,86,72,6,10,2,6,9,0,0
5320,1973,mestrado,divorciado,"16560,53",1,1,516,20,79,7,58,6,3,4,3,1,4,6,1,0
10785,1969,graduado,casado,"16570,68",1,1,10,17,24,1,10,2,0,2,2,0,3,5,0,0
182,1946,doutorado,vive_junto,"16587,97",0,1,414,62,284,0,55,0,6,4,6,2,5,8,0,0
7505,1957,doutorado,casado,"16599,62",1,1,161,24,22,1,9,0,0,1,1,1,2,4,0,0
4200,1970,mestrado,casado,"16601,13",1,0,12,85,167,2,62,24,13,4,4,1,6,5,0,0
286,1952,graduado,solteiro,"16621,43",1,1,212,48,95,11,35,0,4,4,2,1,5,6,0,0
3099,1970,graduado,divorciado,"16641,73",1,1,489,48,183,5,65,3,5,5,5,2,4,9,0,0
8553,1965,graduado,casado,"16654,14",1,1,371,65,30,0,9,0,0,2,1,0,3,6,0,0
8962,1975,mestrado,casado,"16661,28",1,1,73,18,26,0,8,0,0,2,2,0,3,5,0,0
10699,1985,graduado,casado,"16662,41",1,0,13,30,46,0,40,3,0,2,3,0,3,8,0,0
8858,1972,doutorado,casado,"16663,53",0,1,479,69,516,0,21,0,0,4,8,2,7,8,1,0
6355,1978,graduado,casado,"16676,32",1,1,12,19,20,0,14,7,3,3,2,0,4,3,0,0
4252,1965,graduado,casado,"16682,33",0,1,98,73,213,5,28,7,7,1,4,1,6,5,0,0
6927,1968,doutorado,casado,"16683,08",1,1,632,70,224,0,30,0,0,8,5,1,5,8,0,0
10640,1974,graduado,vive_junto,"16688,72",1,1,297,71,87,5,71,7,12,5,4,1,4,7,0,0
10466,1965,graduado,casado,"16689,1",1,1,311,86,24,2,20,2,2,2,1,0,4,4,0,0
6230,1971,graduado,divorciado,"16699,62",1,1,499,53,110,5,59,7,1,5,5,0,4,8,0,0
3722,1972,graduado,solteiro,"16730,45",1,1,74,83,31,1,8,0,0,2,2,0,3,6,0,0
6613,1970,mestrado,casado,"16733,46",1,0,625,39,513,7,133,46,14,6,8,4,8,8,0,0
800,1960,graduado,vive_junto,"16733,83",1,1,303,57,23,1,6,0,0,2,1,0,3,4,0,0
966,1966,graduado,casado,"16740,23",0,1,359,98,538,13,91,17,6,6,6,2,11,5,1,0
1377,1954,mestrado,viuvo,"16748,5",0,1,302,24,182,4,33,0,0,2,4,1,5,7,0,0
807,1969,mestrado,vive_junto,"16767,67",1,1,134,35,167,2,89,0,0,6,6,1,4,8,0,0
5684,1971,mestrado,divorciado,"16780,08",1,1,261,25,56,0,9,0,0,2,2,0,3,7,0,0
8397,1951,graduado,casado,"16800,38",1,1,170,82,18,0,5,0,0,2,1,1,2,7,1,0
868,1966,graduado,casado,"16839,85",0,1,21,99,54,0,7,0,0,1,2,0,3,6,0,0
7212,1966,graduado,casado,"16839,85",0,1,21,99,54,0,7,0,0,1,2,0,3,6,0,0
9817,1970,mestrado,solteiro,"16842,86",0,0,677,71,853,10,143,13,10,2,9,4,12,8,0,0
9860,1959,graduado,vive_junto,"16883,83",0,1,471,11,159,0,22,2,1,3,4,1,4,7,0,0
1991,1967,graduado,vive_junto,"16891,35",0,1,162,0,78,0,11,0,0,1,2,1,3,5,0,0
1008,1981,doutorado,vive_junto,"16899,62",0,0,555,31,728,17,133,11,8,1,7,3,13,6,1,0
4791,1980,graduado,vive_junto,"16903,76",1,1,560,35,19,1,17,2,0,1,1,0,3,8,0,0
6818,1974,graduado,casado,"16913,16",0,1,655,26,98,0,106,49,10,5,5,1,5,6,0,0
7807,1974,graduado,casado,"16913,16",0,1,655,26,98,0,106,49,10,5,5,1,5,6,0,0
4587,1944,mestrado,viuvo,"16919,55",0,0,346,90,162,25,53,16,0,1,3,1,7,3,0,0
5454,1979,mestrado,casado,"16938,72",1,0,210,80,37,0,7,3,0,1,2,0,3,5,0,0
8754,1974,doutorado,vive_junto,"16942,86",0,1,409,25,14,0,3,0,0,1,1,0,2,7,0,0
5956,1948,doutorado,divorciado,"16944,36",1,2,256,74,144,2,99,7,2,5,6,1,4,8,0,0
10260,1965,mestrado,vive_junto,"16971,05",0,1,307,74,202,5,74,11,5,3,6,1,5,7,0,0
2262,1965,mestrado,vive_junto,"16971,05",0,1,307,74,202,5,74,11,5,3,6,1,5,7,0,0
6168,1963,graduado,divorciado,"16972,18",1,1,349,28,33,0,5,0,0,2,1,1,2,4,0,0
1463,1958,graduado,solteiro,"16977,44",1,1,92,9,8,2,5,3,0,1,1,0,2,7,0,0
199,1962,mestrado,solteiro,"16986,09",0,0,525,33,219,3,60,12,9,1,4,1,7,7,1,0
2130,1982,graduado,vive_junto,"16993,61",2,0,98,4,35,3,67,10,8,1,3,1,3,6,1,0
1755,1988,pos,vive_junto,"16993,98",1,0,79,93,30,11,25,29,1,1,1,1,4,3,0,0
5966,1974,doutorado,casado,"16995,11",1,1,596,64,203,0,10,0,0,5,3,1,6,6,1,0
839,1975,doutorado,casado,"17106,39",1,0,277,54,97,4,44,6,1,1,3,1,4,5,0,0
263,1945,doutorado,solteiro,"17133,83",0,0,32,9,56,19,29,2,14,1,3,1,3,8,1,0
5429,1948,doutorado,casado,"17134,96",0,1,313,10,145,1,33,2,1,1,4,1,4,6,0,0
1968,1971,graduado,viuvo,"17174,44",1,0,209,37,5,1,5,10,0,1,1,0,2,7,0,0
10951,1968,graduado,casado,"17175,94",0,1,155,20,279,0,18,0,0,2,3,1,8,4,1,0
1916,1954,mestrado,casado,"17193,98",0,1,340,92,188,3,180,20,3,5,7,1,6,7,0,0
6431,1964,doutorado,casado,"17202,63",1,1,491,13,42,1,18,3,0,2,2,0,3,7,0,0
10789,1964,doutorado,casado,"17202,63",1,1,491,13,42,1,18,3,0,2,2,0,3,7,0,0
3083,1974,graduado,casado,"17231,95",1,1,338,88,215,13,87,17,17,5,6,2,5,7,0,0
10856,1980,pos,solteiro,"17251,5",0,1,362,42,31,0,6,0,1,1,1,0,3,6,0,0
5231,1974,pos,casado,"17253,38",0,2,122,15,27,2,7,0,2,1,1,0,3,5,0,0
5223,1966,mestrado,vive_junto,"17256,77",0,1,67,80,33,8,10,2,10,2,2,1,3,4,0,0
2942,1964,graduado,solteiro,"17257,89",0,1,418,20,305,3,27,4,3,2,5,4,4,5,1,0
9485,1986,doutorado,casado,"17263,53",0,0,111,23,102,9,49,24,3,1,2,1,6,4,0,0
10888,1961,graduado,solteiro,"17269,92",0,0,238,46,273,11,178,62,83,2,8,4,6,6,0,0
3406,1964,graduado,solteiro,"17289,1",0,1,615,97,138,33,87,28,24,4,3,2,7,3,0,0
2877,1974,mestrado,vive_junto,"17298,5",1,1,524,21,410,0,59,19,9,10,7,1,8,7,0,0
9972,1955,doutorado,vive_junto,"17298,87",1,1,77,25,38,0,2,0,0,1,1,0,3,7,2,0
2945,1955,doutorado,vive_junto,"17298,87",1,1,77,25,38,0,2,0,0,1,1,0,3,7,2,0
967,1976,graduado,casado,"17311,65",1,1,343,11,342,9,112,19,14,10,5,2,9,7,1,0
5788,1972,graduado,vive_junto,"17313,16",1,0,497,46,56,10,92,19,7,3,3,2,4,5,0,0
9097,1956,graduado,divorciado,"17325,56",0,1,238,34,244,8,32,7,2,4,3,1,8,4,0,0
4937,1973,pos,casado,"17328,57",1,1,19,62,12,2,20,3,2,1,1,0,3,7,0,0
2677,1956,graduado,vive_junto,"17329,7",0,1,455,11,72,24,68,65,4,5,3,1,6,4,0,0
10703,1975,mestrado,solteiro,"17330,08",1,1,680,86,57,0,27,0,0,4,3,2,2,8,0,0
9,1975,mestrado,solteiro,"17330,08",1,1,680,86,57,0,27,0,0,4,3,2,2,8,0,0
2804,1975,mestrado,solteiro,"17330,08",1,1,680,86,57,0,27,0,0,4,3,2,2,8,1,0
8461,1962,graduado,divorciado,"17331,58",2,1,111,3,14,0,1,0,0,1,1,0,2,7,0,0
8146,1976,mestrado,vive_junto,"17333,08",1,1,49,84,30,0,8,2,0,1,1,1,2,6,0,0
538,1989,graduado,solteiro,"17333,46",1,0,139,78,31,9,27,16,9,1,1,1,4,3,0,0
907,1975,graduado,casado,"17349,25",0,1,212,36,254,6,71,4,0,5,5,1,7,5,0,0
7023,1953,doutorado,solteiro,"17380,08",2,1,580,87,189,2,55,0,5,4,6,1,4,9,0,0
22,1976,graduado,divorciado,"17409,77",1,0,573,99,185,2,88,15,5,2,6,1,5,8,0,0
2174,1954,graduado,solteiro,"17422,56",1,1,113,38,11,1,6,2,1,2,1,1,2,5,0,0
7798,1972,pos,vive_junto,"17422,56",0,1,562,28,233,20,57,8,20,4,7,1,5,7,0,0
5794,1974,doutorado,casado,"17433,83",0,1,104,1,408,0,21,0,0,3,7,1,7,8,3,0
10812,1978,doutorado,casado,"17434,96",1,0,120,89,37,0,46,4,3,1,2,1,3,4,0,0
10420,1955,mestrado,divorciado,"17439,85",0,1,55,56,95,14,64,2,9,1,4,2,3,7,0,0
67,1972,mestrado,solteiro,"17452,26",1,1,284,6,68,0,16,0,0,3,2,0,4,7,0,0
9923,1972,mestrado,solteiro,"17452,26",1,1,284,6,68,0,16,0,0,3,2,0,4,7,0,0
4381,1971,doutorado,casado,"17467,29",1,1,315,56,163,2,40,8,11,7,3,1,6,6,0,0
4442,1961,graduado,solteiro,"17490,23",0,1,450,70,31,19,35,26,14,2,1,1,5,3,0,0
7373,1952,doutorado,divorciado,"17522,56",0,2,608,8,96,12,96,33,22,6,4,1,6,6,1,0
10832,1958,graduado,vive_junto,"17522,56",0,0,346,4,288,10,30,4,10,1,6,1,6,6,0,0
4107,1948,doutorado,vive_junto,"17549,25",0,2,264,52,269,15,69,15,19,2,4,6,4,5,0,0
10906,1948,doutorado,vive_junto,"17549,25",0,2,264,52,269,15,69,15,19,2,4,6,4,5,0,0
10377,1958,mestrado,vive_junto,"17553,38",0,1,388,37,170,6,97,24,12,3,6,1,5,6,0,0
6940,1966,doutorado,solteiro,"17569,17",1,2,251,86,100,1,39,6,1,4,3,2,3,6,1,0
2308,1954,graduado,casado,"17569,17",0,1,588,40,110,5,137,26,23,2,6,1,5,7,0,0
269,1963,doutorado,solteiro,"17577,82",0,1,590,71,777,30,163,0,51,6,4,4,7,9,0,0
7706,1975,pos,vive_junto,"17583,46",0,1,599,88,350,104,189,197,151,6,11,8,5,8,1,0
2166,1960,pos,viuvo,"17586,09",1,1,352,55,12,1,3,0,0,1,0,1,2,4,0,0
2516,1969,pos,casado,"17605,64",1,1,386,84,22,2,10,6,4,2,1,2,2,4,0,0
3182,1973,doutorado,solteiro,"17614,29",1,1,90,81,96,1,79,7,1,6,5,1,3,8,2,0
20,1965,pos,casado,"17628,2",0,1,301,91,43,12,23,29,15,1,2,1,4,4,0,0
2246,1965,pos,casado,"17628,2",0,1,301,91,43,12,23,29,15,1,2,1,4,4,0,0
9648,1967,graduado,solteiro,"17633,08",1,1,603,20,153,4,56,0,9,4,5,1,4,8,0,0
8605,1964,doutorado,vive_junto,"17635,34",1,1,98,36,48,0,14,0,0,2,2,0,3,6,0,0
7422,1987,graduado,solteiro,"17640,23",1,0,676,90,85,44,54,102,78,3,5,1,7,7,0,0
1010,1977,graduado,vive_junto,"17643,23",2,1,66,94,41,0,17,3,1,2,1,1,3,3,0,0
8629,1956,graduado,viuvo,"17663,16",1,1,460,71,19,1,10,2,1,1,1,0,3,5,0,0
10448,1956,graduado,solteiro,"17668,42",0,1,615,55,172,41,86,45,6,5,5,3,5,7,1,0
4554,1965,graduado,vive_junto,"17672,56",0,1,271,89,171,45,73,59,10,4,3,2,8,4,0,0
8275,1965,doutorado,divorciado,"17678,57",1,1,140,6,16,0,3,0,0,1,1,0,2,7,0,0
2320,1978,pos,casado,"17678,57",0,1,290,98,508,11,59,23,5,5,11,1,6,9,0,0
2698,1976,graduado,solteiro,"17678,57",0,1,234,52,254,7,108,20,0,3,6,3,5,6,0,0
8041,1971,doutorado,viuvo,"17710,9",0,1,659,35,595,71,153,120,112,6,3,2,10,9,0,0
1857,1952,graduado,solteiro,"17721,43",1,1,115,2,46,0,12,0,2,2,2,1,2,7,1,0
955,1962,mestrado,vive_junto,"17734,96",1,1,609,81,167,2,44,6,2,7,4,2,4,8,2,0
977,1957,graduado,vive_junto,"17789,47",0,1,332,10,200,19,111,50,15,6,5,1,8,6,0,0
10741,1951,mestrado,vive_junto,"17801,5",0,1,444,70,172,12,112,8,0,4,6,1,5,7,0,0
5491,1951,mestrado,vive_junto,"17801,5",0,1,444,70,172,12,112,8,0,4,6,1,5,7,0,0
1604,1960,mestrado,casado,"17801,88",0,1,228,93,184,2,19,8,8,3,2,2,6,5,0,0
10242,1966,doutorado,vive_junto,"17846,62",1,1,286,39,56,0,11,0,0,2,2,0,4,5,0,0
6379,1949,mestrado,viuvo,"17883,46",1,1,396,3,67,1,20,0,2,3,2,2,2,7,1,0
702,1975,pos,viuvo,"17925,56",0,1,499,80,162,61,83,97,57,4,4,3,8,5,0,0
10381,1979,graduado,solteiro,"17928,95",0,1,359,43,14,0,3,0,0,1,1,0,2,6,0,0
5863,1953,graduado,casado,"17933,46",0,1,396,95,359,0,134,13,26,4,6,3,8,5,0,0
332,1957,graduado,casado,"17948,5",0,1,464,56,198,2,43,0,12,3,4,1,6,6,1,0
5534,1975,mestrado,casado,"17972,93",0,1,252,30,123,1,26,2,0,2,3,2,3,7,1,0
5081,1967,pos,vive_junto,"17977,82",1,1,252,54,9,0,16,6,6,1,1,0,3,8,0,0
1473,1960,pos,solteiro,"17978,57",0,1,341,0,53,1,5,2,1,2,2,0,3,8,0,0
4368,1980,graduado,casado,"17988,72",1,0,208,72,42,7,43,20,12,1,3,0,4,6,0,0
6534,1974,graduado,vive_junto,"18003,38",1,0,176,94,29,0,29,0,5,1,2,0,3,5,0,0
7247,1960,graduado,viuvo,"18013,53",0,1,584,72,505,0,26,0,0,5,7,4,6,6,1,0
1497,1952,graduado,solteiro,"18029,32",0,1,526,8,268,11,88,15,3,2,6,3,5,5,0,0
194,1965,graduado,casado,"18047,37",1,1,20,55,23,0,11,3,2,1,1,0,3,6,0,0
359,1950,graduado,vive_junto,"18071,43",0,1,532,33,373,14,83,6,9,3,8,2,6,7,0,1
5991,1949,mestrado,casado,"18101,5",0,1,386,24,173,2,39,3,2,3,5,1,4,7,0,0
10313,1975,graduado,casado,"18112,03",1,1,609,69,159,4,45,6,2,6,5,1,4,8,0,0
5866,1974,graduado,vive_junto,"18115,04",1,0,101,39,97,3,66,12,7,3,4,1,4,7,0,0
3483,1958,graduado,casado,"18117,29",0,0,449,76,1039,43,204,153,58,3,2,8,12,8,4,0
4954,1956,graduado,casado,"18118,42",1,1,159,53,106,27,68,52,7,6,4,2,5,6,0,0
10299,1969,doutorado,solteiro,"18135,34",0,0,597,73,389,91,248,64,49,3,6,3,13,5,1,0
10623,1961,mestrado,vive_junto,"18169,17",0,1,226,2,28,0,4,0,0,1,1,0,3,5,0,0
1041,1973,doutorado,solteiro,"18207,52",0,1,619,3,322,3,50,4,3,5,7,1,6,8,1,0
5025,1979,graduado,solteiro,"18242,86",1,0,187,32,23,17,23,43,20,1,2,1,4,3,0,0
7284,1953,graduado,casado,"18303,01",1,2,207,8,10,0,7,2,0,1,1,0,2,8,0,0
11031,1950,doutorado,casado,"18307,89",1,1,404,90,26,1,10,2,0,1,1,0,3,5,0,0
5552,1963,mestrado,divorciado,"18316,17",1,1,412,50,81,18,113,47,13,6,4,2,5,6,0,0
221,1955,graduado,casado,"18318,05",0,1,428,90,138,3,38,4,0,3,3,2,4,6,0,0
5621,1969,graduado,casado,"18327,82",1,1,564,8,73,57,100,71,15,5,6,1,5,9,1,0
5237,1950,doutorado,solteiro,"18333,46",1,2,179,79,28,1,21,3,0,3,2,1,3,5,0,0
8560,1992,graduado,solteiro,"18341,73",0,0,657,94,351,16,156,7,5,1,6,4,7,6,0,0
6382,1953,graduado,vive_junto,"18343,61",1,1,3,97,25,0,11,3,0,1,1,0,3,4,0,0
10232,1963,doutorado,divorciado,"18345,49",0,1,236,9,174,18,81,28,6,3,3,2,7,3,0,0
1158,1966,graduado,divorciado,"18374,81",0,1,175,27,102,1,15,2,0,1,3,0,4,7,0,0
8805,1960,graduado,solteiro,"18384,96",0,1,574,1,283,10,38,0,13,4,7,2,4,8,0,0
2811,1963,doutorado,solteiro,"18390,23",1,1,78,21,52,0,9,0,0,2,1,0,4,4,0,0
9150,1963,doutorado,solteiro,"18390,23",1,1,78,21,52,0,9,0,0,2,1,0,4,4,0,0
5389,1964,graduado,casado,"18390,98",0,2,252,93,238,17,68,8,10,3,6,2,5,7,1,0
2968,1943,doutorado,divorciado,"18401,5",0,0,513,53,437,8,206,160,49,2,7,10,5,6,2,0
8800,1943,doutorado,divorciado,"18401,5",0,0,513,53,437,8,206,160,49,2,7,10,5,6,2,0
6116,1968,pos,casado,"18415,41",0,1,359,13,19,13,18,10,7,1,1,1,3,3,0,0
7397,1951,graduado,solteiro,"18454,89",0,1,345,45,494,5,82,7,0,3,7,2,9,7,0,0
2870,1973,graduado,casado,"18456,39",0,1,646,6,376,0,38,11,8,5,6,3,6,6,0,0
7533,1964,graduado,casado,"18457,14",1,1,278,15,144,1,32,2,1,4,4,1,4,7,0,0
9516,1971,pos,divorciado,"18465,41",0,0,680,90,620,54,239,99,98,2,9,7,10,7,3,0
3281,1960,doutorado,casado,"18478,95",1,1,238,69,206,10,67,30,27,6,4,1,8,6,0,0
3578,1949,graduado,divorciado,"18481,2",0,1,252,29,122,21,43,25,10,2,3,1,6,6,0,0
7848,1974,graduado,solteiro,"18483,46",0,1,381,17,224,2,25,7,0,2,5,3,3,6,0,0
5723,1976,doutorado,vive_junto,"18491,35",0,1,169,63,81,1,31,2,1,1,1,1,5,2,0,0
3916,1971,doutorado,vive_junto,"18522,18",1,0,683,92,639,8,166,11,8,3,7,3,12,7,0,0
